"Round6343","Time: 16:05:35","NumberOfPlayers: 9764","TotalBet: 152111.59","TotalWinning: 336288.15","OnCash: 5.19"
"Round6344","Time: 16:06:04","NumberOfPlayers: 0","TotalBet: 167395.15","TotalWinning: 0","OnCash: 1.06"
"Round6345","Time: 16:06:21","NumberOfPlayers: 9928","TotalBet: 157638.47","TotalWinning: 492537.72","OnCash: 13.27"
"Round6346","Time: 16:06:59","NumberOfPlayers: 10031","TotalBet: 135695.02","TotalWinning: 26094.69","OnCash: 1.46"
"Round6347","Time: 16:07:19","NumberOfPlayers: 9612","TotalBet: 145215.16","TotalWinning: 51169.25","OnCash: 1.65"
"Round6348","Time: 16:07:39","NumberOfPlayers: 10000","TotalBet: 172843.54","TotalWinning: 76224.77","OnCash: 1.9"
"Round6349","Time: 16:08:01","NumberOfPlayers: 10885","TotalBet: 183155.16","TotalWinning: 217379.86","OnCash: 2.93"
"Round6350","Time: 16:08:26","NumberOfPlayers: 11080","TotalBet: 167477.09","TotalWinning: 23519.04","OnCash: 1.36"
"Round6351","Time: 16:08:45","NumberOfPlayers: 0","TotalBet: 158990.44","TotalWinning: 0","OnCash: 1.04"
"Round6352","Time: 16:09:02","NumberOfPlayers: 9803","TotalBet: 164883.67","TotalWinning: 233456.31","OnCash: 3.82"
"Round6353","Time: 16:09:29","NumberOfPlayers: 10783","TotalBet: 154880.30","TotalWinning: 406960.44","OnCash: 34.58"
"Round6354","Time: 16:10:21","NumberOfPlayers: 9625","TotalBet: 124881.85","TotalWinning: 3100.3","OnCash: 1.18"
"Round6355","Time: 16:10:39","NumberOfPlayers: 8336","TotalBet: 117458.54","TotalWinning: 105805.84","OnCash: 2.61"
"Round6356","Time: 16:11:03","NumberOfPlayers: 9516","TotalBet: 136832.14","TotalWinning: 6910.35","OnCash: 1.27"
"Round6357","Time: 16:11:21","NumberOfPlayers: 9184","TotalBet: 139648.91","TotalWinning: 258806.05","OnCash: 5.79"
"Round6358","Time: 16:11:51","NumberOfPlayers: 9850","TotalBet: 122255.75","TotalWinning: 12239.21","OnCash: 1.25"
"Round6359","Time: 16:12:10","NumberOfPlayers: 9536","TotalBet: 128821.98","TotalWinning: 14419.45","OnCash: 1.45"
"Round6360","Time: 16:12:29","NumberOfPlayers: 9525","TotalBet: 144538.15","TotalWinning: 1784.22","OnCash: 1.04"
"Round6361","Time: 16:12:46","NumberOfPlayers: 9423","TotalBet: 144554.06","TotalWinning: 332955.8","OnCash: 5.83"
"Round6362","Time: 16:13:16","NumberOfPlayers: 10076","TotalBet: 135976.42","TotalWinning: 11857.24","OnCash: 1.36"
"Round6363","Time: 16:13:35","NumberOfPlayers: 9340","TotalBet: 135834.51","TotalWinning: 230802.07","OnCash: 5.01"
"Round6364","Time: 16:14:04","NumberOfPlayers: 9420","TotalBet: 133606.26","TotalWinning: 101420.59","OnCash: 2.69"
"Round6365","Time: 16:14:27","NumberOfPlayers: 9593","TotalBet: 129112.20","TotalWinning: 59625.17","OnCash: 1.96"
"Round6366","Time: 16:14:49","NumberOfPlayers: 9518","TotalBet: 133349.68","TotalWinning: 190801.09","OnCash: 3.91"
"Round6367","Time: 16:15:16","NumberOfPlayers: 10125","TotalBet: 131960.88","TotalWinning: 233349.43","OnCash: 5.73"
"Round6368","Time: 16:15:45","NumberOfPlayers: 9750","TotalBet: 123827.15","TotalWinning: 2772.05","OnCash: 1.14"
"Round6369","Time: 16:16:03","NumberOfPlayers: 8797","TotalBet: 110671.82","TotalWinning: 11732.9","OnCash: 1.31"
"Round6370","Time: 16:16:22","NumberOfPlayers: 9067","TotalBet: 115319.85","TotalWinning: 76737.78","OnCash: 2.47"
"Round6371","Time: 16:16:45","NumberOfPlayers: 10740","TotalBet: 145097.50","TotalWinning: 30571.93","OnCash: 1.78"
"Round6372","Time: 16:17:06","NumberOfPlayers: 10261","TotalBet: 148845.07","TotalWinning: 422577.44","OnCash: 16.11"
"Round6373","Time: 16:17:47","NumberOfPlayers: 9917","TotalBet: 120668.20","TotalWinning: 11633.3","OnCash: 1.26"
"Round6374","Time: 16:18:06","NumberOfPlayers: 9062","TotalBet: 115327.85","TotalWinning: 139377.49","OnCash: 3.36"
"Round6375","Time: 16:18:31","NumberOfPlayers: 9841","TotalBet: 124702.88","TotalWinning: 776.75","OnCash: 1.19"
"Round6376","Time: 16:18:49","NumberOfPlayers: 9552","TotalBet: 132510.41","TotalWinning: 38185.2","OnCash: 1.65"
"Round6377","Time: 16:19:10","NumberOfPlayers: 10028","TotalBet: 142786.58","TotalWinning: 39598.53","OnCash: 1.73"
"Round6378","Time: 16:19:31","NumberOfPlayers: 10320","TotalBet: 162474.39","TotalWinning: 71702.91","OnCash: 2.03"
"Round6379","Time: 16:19:53","NumberOfPlayers: 10638","TotalBet: 152540.78","TotalWinning: 12749.49","OnCash: 1.52"
"Round6380","Time: 16:20:14","NumberOfPlayers: 9518","TotalBet: 136459.09","TotalWinning: 66557.04","OnCash: 2.09"
"Round6381","Time: 16:20:36","NumberOfPlayers: 9981","TotalBet: 147769.53","TotalWinning: 431578.35","OnCash: 11.22"
"Round6382","Time: 16:21:12","NumberOfPlayers: 9688","TotalBet: 114140.93","TotalWinning: 51937.4","OnCash: 2.11"
"Round6383","Time: 16:21:35","NumberOfPlayers: 9094","TotalBet: 117127.96","TotalWinning: 5853.54","OnCash: 1.28"
"Round6384","Time: 16:21:54","NumberOfPlayers: 8430","TotalBet: 122605.15","TotalWinning: 209653.15","OnCash: 4.77"
"Round6385","Time: 16:22:22","NumberOfPlayers: 0","TotalBet: 125471.99","TotalWinning: 0","OnCash: 1"
"Round6386","Time: 16:22:37","NumberOfPlayers: 9765","TotalBet: 134305.25","TotalWinning: 6018.62","OnCash: 1.22"
"Round6387","Time: 16:22:56","NumberOfPlayers: 8917","TotalBet: 124177.51","TotalWinning: 117628.71","OnCash: 2.71"
"Round6388","Time: 16:23:20","NumberOfPlayers: 10034","TotalBet: 141470.63","TotalWinning: 64485.41","OnCash: 2.09"
"Round6389","Time: 16:23:43","NumberOfPlayers: 10034","TotalBet: 144760.87","TotalWinning: 90395.9","OnCash: 1.03"
"Round6390","Time: 16:23:59","NumberOfPlayers: 9165","TotalBet: 138804.83","TotalWinning: 340975.84","OnCash: 6.62"
"Round6391","Time: 16:24:30","NumberOfPlayers: 9490","TotalBet: 115988.16","TotalWinning: 335465.7","OnCash: 20.13"
"Round6392","Time: 16:25:13","NumberOfPlayers: 8795","TotalBet: 112888.87","TotalWinning: 132871.91","OnCash: 3.45"
"Round6393","Time: 16:25:39","NumberOfPlayers: 8374","TotalBet: 108261.41","TotalWinning: 6700.47","OnCash: 1.22"
"Round6394","Time: 16:25:57","NumberOfPlayers: 7440","TotalBet: 102166.86","TotalWinning: 44237.02","OnCash: 2.15"
"Round6395","Time: 16:26:20","NumberOfPlayers: 9209","TotalBet: 128644.11","TotalWinning: 416612.43","OnCash: 28.93"
"Round6396","Time: 16:27:09","NumberOfPlayers: 9236","TotalBet: 113231.54","TotalWinning: 46904.98","OnCash: 2.34"
"Round6397","Time: 16:27:32","NumberOfPlayers: 8521","TotalBet: 110146.03","TotalWinning: 127966.54","OnCash: 3.27"
"Round6398","Time: 16:27:57","NumberOfPlayers: 9426","TotalBet: 132769.81","TotalWinning: 286675.28","OnCash: 6.34"
"Round6399","Time: 16:28:28","NumberOfPlayers: 9838","TotalBet: 123860.70","TotalWinning: 347381.37","OnCash: 8.7"
"Round6400","Time: 16:29:01","NumberOfPlayers: 10182","TotalBet: 129535.81","TotalWinning: 56881.72","OnCash: 2.32"
"Round6401","Time: 16:29:24","NumberOfPlayers: 10182","TotalBet: 122543.70","TotalWinning: 95102.16","OnCash: 1.1"
"Round6402","Time: 16:29:42","NumberOfPlayers: 8320","TotalBet: 110993.95","TotalWinning: 15781.97","OnCash: 1.54"
"Round6403","Time: 16:30:02","NumberOfPlayers: 9318","TotalBet: 132278.17","TotalWinning: 20176.44","OnCash: 1.48"
"Round6404","Time: 16:30:22","NumberOfPlayers: 9875","TotalBet: 155064.48","TotalWinning: 35821.69","OnCash: 1.37"
"Round6405","Time: 16:30:41","NumberOfPlayers: 9843","TotalBet: 153746.80","TotalWinning: 3832.06","OnCash: 1.08"
"Round6406","Time: 16:30:59","NumberOfPlayers: 9684","TotalBet: 154708.47","TotalWinning: 3190.8","OnCash: 1.15"
"Round6407","Time: 16:31:17","NumberOfPlayers: 8683","TotalBet: 142791.71","TotalWinning: 129503.57","OnCash: 2.8"
"Round6408","Time: 16:31:41","NumberOfPlayers: 11012","TotalBet: 177543.32","TotalWinning: 10814.07","OnCash: 1.33"
"Round6409","Time: 16:32:00","NumberOfPlayers: 9701","TotalBet: 149279.85","TotalWinning: 132848.69","OnCash: 2.67"
"Round6410","Time: 16:32:24","NumberOfPlayers: 9909","TotalBet: 146220.73","TotalWinning: 20570.01","OnCash: 1.35"
"Round6411","Time: 16:32:43","NumberOfPlayers: 8945","TotalBet: 130539.00","TotalWinning: 130978.63","OnCash: 3.01"
"Round6412","Time: 16:33:08","NumberOfPlayers: 9400","TotalBet: 133214.05","TotalWinning: 2239.79","OnCash: 1.11"
"Round6413","Time: 16:33:26","NumberOfPlayers: 8673","TotalBet: 128818.45","TotalWinning: 9500.92","OnCash: 1.34"
"Round6414","Time: 16:33:45","NumberOfPlayers: 8044","TotalBet: 129564.30","TotalWinning: 14209","OnCash: 1.39"
"Round6415","Time: 16:34:04","NumberOfPlayers: 7416","TotalBet: 112197.97","TotalWinning: 142564.05","OnCash: 3.16"
"Round6416","Time: 16:34:29","NumberOfPlayers: 8748","TotalBet: 129260.10","TotalWinning: 48149.39","OnCash: 2.03"
"Round6417","Time: 16:34:51","NumberOfPlayers: 8237","TotalBet: 123862.51","TotalWinning: 31786.59","OnCash: 1.68"
"Round6418","Time: 16:35:12","NumberOfPlayers: 7686","TotalBet: 119705.62","TotalWinning: 292450.5","OnCash: 7.22"
"Round6419","Time: 16:35:43","NumberOfPlayers: 8822","TotalBet: 109088.67","TotalWinning: 4867.03","OnCash: 1.34"
"Round6420","Time: 16:36:03","NumberOfPlayers: 7975","TotalBet: 112752.27","TotalWinning: 326698.51","OnCash: 23.52"
"Round6421","Time: 16:36:48","NumberOfPlayers: 8576","TotalBet: 111107.12","TotalWinning: 4168.88","OnCash: 1.18"
"Round6422","Time: 16:37:06","NumberOfPlayers: 7933","TotalBet: 108518.81","TotalWinning: 128973.98","OnCash: 3"
"Round6423","Time: 16:37:31","NumberOfPlayers: 8577","TotalBet: 114937.03","TotalWinning: 375691.21","OnCash: 21.29"
"Round6424","Time: 16:38:15","NumberOfPlayers: 8460","TotalBet: 118807.90","TotalWinning: 130416.26","OnCash: 2.98"
"Round6425","Time: 16:38:40","NumberOfPlayers: 8603","TotalBet: 117512.87","TotalWinning: 3265.39","OnCash: 1.09"
"Round6426","Time: 16:38:57","NumberOfPlayers: 7510","TotalBet: 101629.63","TotalWinning: 13454.86","OnCash: 1.41"
"Round6427","Time: 16:39:17","NumberOfPlayers: 7510","TotalBet: 119145.08","TotalWinning: 16127.62","OnCash: 1.01"
"Round6428","Time: 16:39:33","NumberOfPlayers: 8342","TotalBet: 142012.30","TotalWinning: 61509.26","OnCash: 2.12"
"Round6429","Time: 16:39:55","NumberOfPlayers: 9380","TotalBet: 146377.77","TotalWinning: 378752.41","OnCash: 13.23"
"Round6430","Time: 16:40:33","NumberOfPlayers: 9136","TotalBet: 112737.36","TotalWinning: 23693.48","OnCash: 1.77"
"Round6431","Time: 16:40:54","NumberOfPlayers: 8248","TotalBet: 115636.54","TotalWinning: 92076.13","OnCash: 2.24"
"Round6432","Time: 16:41:17","NumberOfPlayers: 8972","TotalBet: 116276.76","TotalWinning: 325061.48","OnCash: 20.49"
"Round6433","Time: 16:42:00","NumberOfPlayers: 8906","TotalBet: 110357.63","TotalWinning: 49442.21","OnCash: 2.15"
"Round6434","Time: 16:42:23","NumberOfPlayers: 8210","TotalBet: 92106.19","TotalWinning: 88665.82","OnCash: 2.82"
"Round6435","Time: 16:42:47","NumberOfPlayers: 9475","TotalBet: 109271.56","TotalWinning: 186748.32","OnCash: 4.61"
"Round6436","Time: 16:43:15","NumberOfPlayers: 9882","TotalBet: 119197.02","TotalWinning: 12801.31","OnCash: 1.38"
"Round6437","Time: 16:43:35","NumberOfPlayers: 9882","TotalBet: 111396.23","TotalWinning: 16914.38","OnCash: 1.07"
"Round6438","Time: 16:43:52","NumberOfPlayers: 8518","TotalBet: 112153.31","TotalWinning: 276332.48","OnCash: 7.46"
"Round6439","Time: 16:44:23","NumberOfPlayers: 10531","TotalBet: 125863.56","TotalWinning: 38950.44","OnCash: 1.69"
"Round6440","Time: 16:44:44","NumberOfPlayers: 9734","TotalBet: 120250.97","TotalWinning: 123980.35","OnCash: 2.62"
"Round6441","Time: 16:45:09","NumberOfPlayers: 10752","TotalBet: 133436.67","TotalWinning: 90484.21","OnCash: 2.39"
"Round6442","Time: 16:45:32","NumberOfPlayers: 10832","TotalBet: 135442.72","TotalWinning: 350490.87","OnCash: 9.66"
"Round6443","Time: 16:46:07","NumberOfPlayers: 10442","TotalBet: 121833.29","TotalWinning: 34781.32","OnCash: 1.96"
"Round6444","Time: 16:46:28","NumberOfPlayers: 9684","TotalBet: 114944.14","TotalWinning: 73469.67","OnCash: 2.4"
"Round6445","Time: 16:46:51","NumberOfPlayers: 10442","TotalBet: 124191.67","TotalWinning: 157781.19","OnCash: 3.34"
"Round6446","Time: 16:47:17","NumberOfPlayers: 10874","TotalBet: 131304.70","TotalWinning: 41246.85","OnCash: 2.11"
"Round6447","Time: 16:47:39","NumberOfPlayers: 10309","TotalBet: 122175.69","TotalWinning: 91035.93","OnCash: 2.27"
"Round6448","Time: 16:48:02","NumberOfPlayers: 11137","TotalBet: 148866.07","TotalWinning: 8951.8","OnCash: 1.25"
"Round6449","Time: 16:48:21","NumberOfPlayers: 9656","TotalBet: 131492.56","TotalWinning: 48399","OnCash: 2.1"
"Round6450","Time: 16:48:44","NumberOfPlayers: 11168","TotalBet: 166388.97","TotalWinning: 388264.25","OnCash: 10.34"
"Round6451","Time: 16:49:19","NumberOfPlayers: 11168","TotalBet: 131895.89","TotalWinning: 475451.7","OnCash: 1.04"
"Round6452","Time: 16:49:36","NumberOfPlayers: 9806","TotalBet: 126558.26","TotalWinning: 113785.44","OnCash: 2.88"
"Round6453","Time: 16:50:00","NumberOfPlayers: 11106","TotalBet: 136213.20","TotalWinning: 211848.46","OnCash: 3.68"
"Round6454","Time: 16:50:26","NumberOfPlayers: 11205","TotalBet: 140203.05","TotalWinning: 358277.94","OnCash: 7.82"
"Round6455","Time: 16:50:58","NumberOfPlayers: 10595","TotalBet: 122665.67","TotalWinning: 34018.94","OnCash: 1.77"
"Round6456","Time: 16:51:20","NumberOfPlayers: 9988","TotalBet: 124324.70","TotalWinning: 63282.11","OnCash: 1.98"
"Round6457","Time: 16:51:42","NumberOfPlayers: 11207","TotalBet: 138130.40","TotalWinning: 29022.07","OnCash: 1.78"
"Round6458","Time: 16:52:03","NumberOfPlayers: 11140","TotalBet: 155095.40","TotalWinning: 207402.5","OnCash: 3.07"
"Round6459","Time: 16:52:28","NumberOfPlayers: 12113","TotalBet: 155054.13","TotalWinning: 471082.08","OnCash: 20.87"
"Round6460","Time: 16:53:12","NumberOfPlayers: 0","TotalBet: 133768.51","TotalWinning: 0","OnCash: 1.06"
"Round6461","Time: 16:53:29","NumberOfPlayers: 9544","TotalBet: 129022.29","TotalWinning: 243105.77","OnCash: 5.63"
"Round6462","Time: 16:53:58","NumberOfPlayers: 11388","TotalBet: 150686.61","TotalWinning: 5612.99","OnCash: 1.11"
"Round6463","Time: 16:54:16","NumberOfPlayers: 10958","TotalBet: 151449.84","TotalWinning: 14281.19","OnCash: 1.47"
"Round6464","Time: 16:54:36","NumberOfPlayers: 11077","TotalBet: 164500.81","TotalWinning: 1750.81","OnCash: 1.12"
"Round6465","Time: 16:54:54","NumberOfPlayers: 10289","TotalBet: 148639.81","TotalWinning: 87287.05","OnCash: 2.19"
"Round6466","Time: 16:55:17","NumberOfPlayers: 12099","TotalBet: 177142.95","TotalWinning: 64394.23","OnCash: 2.02"
"Round6467","Time: 16:55:39","NumberOfPlayers: 11991","TotalBet: 177024.46","TotalWinning: 11298.01","OnCash: 1.24"
"Round6468","Time: 16:55:58","NumberOfPlayers: 10511","TotalBet: 147212.96","TotalWinning: 120420.48","OnCash: 2.79"
"Round6469","Time: 16:56:22","NumberOfPlayers: 11773","TotalBet: 168772.38","TotalWinning: 536377.24","OnCash: 17.64"
"Round6470","Time: 16:57:03","NumberOfPlayers: 10400","TotalBet: 126017.53","TotalWinning: 126623.92","OnCash: 2.79"
"Round6471","Time: 16:57:28","NumberOfPlayers: 10400","TotalBet: 131350.35","TotalWinning: 140651.46","OnCash: 1"
"Round6472","Time: 16:57:43","NumberOfPlayers: 9807","TotalBet: 140230.11","TotalWinning: 18291.96","OnCash: 1.52"
"Round6473","Time: 16:58:04","NumberOfPlayers: 9808","TotalBet: 135253.90","TotalWinning: 3658.91","OnCash: 1.08"
"Round6474","Time: 16:58:21","NumberOfPlayers: 0","TotalBet: 138966.35","TotalWinning: 0","OnCash: 1.03"
"Round6475","Time: 16:58:38","NumberOfPlayers: 8944","TotalBet: 131893.01","TotalWinning: 343559.15","OnCash: 10.25"
"Round6476","Time: 16:59:12","NumberOfPlayers: 10919","TotalBet: 142479.05","TotalWinning: 290322.72","OnCash: 5.98"
"Round6477","Time: 16:59:42","NumberOfPlayers: 10257","TotalBet: 129621.50","TotalWinning: 16000.21","OnCash: 1.49"
"Round6478","Time: 17:00:02","NumberOfPlayers: 8910","TotalBet: 118760.57","TotalWinning: 159321.37","OnCash: 3.01"
"Round6479","Time: 17:00:27","NumberOfPlayers: 10427","TotalBet: 139857.28","TotalWinning: 416550.86","OnCash: 19.92"
"Round6480","Time: 17:01:10","NumberOfPlayers: 9866","TotalBet: 119931.35","TotalWinning: 149938.52","OnCash: 3.43"
"Round6481","Time: 17:01:35","NumberOfPlayers: 9202","TotalBet: 120826.68","TotalWinning: 358331.97","OnCash: 12.02"
"Round6482","Time: 17:02:12","NumberOfPlayers: 10243","TotalBet: 122473.64","TotalWinning: 56709.12","OnCash: 2.21"
"Round6483","Time: 17:02:35","NumberOfPlayers: 9313","TotalBet: 111797.85","TotalWinning: 49297.7","OnCash: 2.19"
"Round6484","Time: 17:02:58","NumberOfPlayers: 10167","TotalBet: 130455.26","TotalWinning: 87451.64","OnCash: 2.48"
"Round6485","Time: 17:03:21","NumberOfPlayers: 11241","TotalBet: 144252.80","TotalWinning: 6970.3","OnCash: 1.28"
"Round6486","Time: 17:03:40","NumberOfPlayers: 9521","TotalBet: 124402.95","TotalWinning: 218402.87","OnCash: 4.66"
"Round6487","Time: 17:04:08","NumberOfPlayers: 12010","TotalBet: 155910.90","TotalWinning: 26098.05","OnCash: 1.84"
"Round6488","Time: 17:04:29","NumberOfPlayers: 11244","TotalBet: 152782.11","TotalWinning: 18552.92","OnCash: 1.44"
"Round6489","Time: 17:04:49","NumberOfPlayers: 10458","TotalBet: 150067.44","TotalWinning: 458177.97","OnCash: 31.38"
"Round6490","Time: 17:05:40","NumberOfPlayers: 11578","TotalBet: 140941.73","TotalWinning: 14963.3","OnCash: 1.37"
"Round6491","Time: 17:05:59","NumberOfPlayers: 10132","TotalBet: 126101.04","TotalWinning: 335041.59","OnCash: 9.74"
"Round6492","Time: 17:06:33","NumberOfPlayers: 11010","TotalBet: 127677.91","TotalWinning: 190037.16","OnCash: 3.89"
"Round6493","Time: 17:06:59","NumberOfPlayers: 11054","TotalBet: 144431.22","TotalWinning: 557.47","OnCash: 1.08"
"Round6494","Time: 17:07:17","NumberOfPlayers: 9868","TotalBet: 130267.51","TotalWinning: 202310.8","OnCash: 3.88"
"Round6495","Time: 17:07:43","NumberOfPlayers: 0","TotalBet: 160771.83","TotalWinning: 0","OnCash: 1"
"Round6496","Time: 17:07:59","NumberOfPlayers: 11853","TotalBet: 172081.38","TotalWinning: 151275.07","OnCash: 2.67"
"Round6497","Time: 17:08:23","NumberOfPlayers: 12594","TotalBet: 182309.33","TotalWinning: 20672.84","OnCash: 1.5"
"Round6498","Time: 17:08:43","NumberOfPlayers: 11779","TotalBet: 170700.89","TotalWinning: 21890.55","OnCash: 1.4"
"Round6499","Time: 17:09:03","NumberOfPlayers: 11308","TotalBet: 173993.93","TotalWinning: 45734.21","OnCash: 1.65"
"Round6500","Time: 17:09:24","NumberOfPlayers: 11597","TotalBet: 178777.33","TotalWinning: 204556.89","OnCash: 3.08"
"Round6501","Time: 17:09:49","NumberOfPlayers: 12453","TotalBet: 197886.82","TotalWinning: 11551.42","OnCash: 1.36"
"Round6502","Time: 17:10:08","NumberOfPlayers: 12453","TotalBet: 174785.92","TotalWinning: 21517.36","OnCash: 1.1"
"Round6503","Time: 17:10:26","NumberOfPlayers: 10428","TotalBet: 159879.41","TotalWinning: 42077.94","OnCash: 1.84"
"Round6504","Time: 17:10:47","NumberOfPlayers: 11000","TotalBet: 185371.22","TotalWinning: 537727.88","OnCash: 25.95"
"Round6505","Time: 17:11:34","NumberOfPlayers: 10880","TotalBet: 152245.85","TotalWinning: 413844.89","OnCash: 9.08"
"Round6506","Time: 17:12:08","NumberOfPlayers: 10238","TotalBet: 133433.70","TotalWinning: 323034.61","OnCash: 8.19"
"Round6507","Time: 17:12:40","NumberOfPlayers: 10591","TotalBet: 146708.80","TotalWinning: 40946.4","OnCash: 2.13"
"Round6508","Time: 17:13:03","NumberOfPlayers: 9192","TotalBet: 123728.88","TotalWinning: 43528.53","OnCash: 1.57"
"Round6509","Time: 17:13:23","NumberOfPlayers: 8641","TotalBet: 118217.92","TotalWinning: 150920.56","OnCash: 3.33"
"Round6510","Time: 17:13:49","NumberOfPlayers: 10847","TotalBet: 147574.36","TotalWinning: 239600","OnCash: 4.16"
"Round6511","Time: 17:14:15","NumberOfPlayers: 11376","TotalBet: 155059.05","TotalWinning: 1075.59","OnCash: 1.07"
"Round6512","Time: 17:14:33","NumberOfPlayers: 9796","TotalBet: 136280.49","TotalWinning: 15921","OnCash: 1.56"
"Round6513","Time: 17:14:53","NumberOfPlayers: 10420","TotalBet: 157005.03","TotalWinning: 41159.79","OnCash: 1.88"
"Round6514","Time: 17:15:15","NumberOfPlayers: 10420","TotalBet: 184741.12","TotalWinning: 62787.4","OnCash: 1"
"Round6515","Time: 17:15:30","NumberOfPlayers: 11543","TotalBet: 197276.68","TotalWinning: 45034.38","OnCash: 1.84"
"Round6516","Time: 17:15:52","NumberOfPlayers: 11585","TotalBet: 203043.44","TotalWinning: 33800.97","OnCash: 1.48"
"Round6517","Time: 17:16:12","NumberOfPlayers: 11585","TotalBet: 191529.10","TotalWinning: 44805.54","OnCash: 1.03"
"Round6518","Time: 17:16:29","NumberOfPlayers: 0","TotalBet: 175276.76","TotalWinning: 0","OnCash: 1.11"
"Round6519","Time: 17:16:46","NumberOfPlayers: 8578","TotalBet: 155052.78","TotalWinning: 438770.34","OnCash: 12.29"
"Round6520","Time: 17:17:23","NumberOfPlayers: 11086","TotalBet: 166769.01","TotalWinning: 10828.63","OnCash: 1.21"
"Round6521","Time: 17:17:42","NumberOfPlayers: 9544","TotalBet: 160758.70","TotalWinning: 98807.5","OnCash: 2.24"
"Round6522","Time: 17:18:05","NumberOfPlayers: 10114","TotalBet: 161858.28","TotalWinning: 20658.01","OnCash: 1.44"
